1310388744.756170,-7,-7,-1.528952,0.000245,
1310388744.994201,-7,-7,-1.533677,0.002632,
1310388745.220663,-7,-7,-1.536347,-0.001867,
1310388745.861419,-7,-7,-1.532252,-0.002926,
1310388746.102881,-7,-7,-1.533525,0.000238,
1310388746.371306,-7,-7,-1.533715,0.001944,
1310388746.624874,-7,-7,-1.530883,0.004539,
1310388746.859936,-7,-7,-1.531736,-0.001228,
1310388747.106690,-7,-7,-1.528952,0.000245,
1310388747.367522,-7,-7,-1.533677,0.002632,
1310388747.604136,-7,-7,-1.536347,-0.001867,
1310388748.181462,-7,-7,-1.533615,0.001373,
1310388748.467096,-7,-7,-1.532374,0.005535,
1310388748.720051,-7,-7,-1.531096,0.007067,
1310388748.974322,-7,-7,-1.530883,0.004539,
1310388749.214748,-7,-7,-1.531736,-0.001228,
1310388749.451154,-7,-7,-1.528952,0.000245,
1310388749.706055,-7,-7,-1.533677,0.002632,
1310388749.936930,-7,-7,-1.536347,-0.001867,
1310388750.605809,-7,-7,-1.532252,-0.002926,
1310388750.842381,-7,-7,-1.533839,0.001935,
1310388751.085767,-7,-7,-1.533715,0.001944,
1310388751.338286,-7,-7,-1.530883,0.004539,
1310388751.580699,-7,-7,-1.531736,-0.001228,
1310388751.831017,-7,-7,-1.528952,0.000245,
1310388752.093856,-7,-7,-1.533677,0.002632,
1310388752.324671,-7,-7,-1.536347,-0.001867,
1310388752.898839,-7,-7,-1.533615,0.001373,
1310388753.181504,-7,-7,-1.532374,0.005535,
1310388753.464918,-7,-7,-1.531096,0.007067,
1310388753.715944,-7,-7,-1.530883,0.004539,
1310388753.952209,-7,-7,-1.531736,-0.001228,
1310388754.181381,-7,-7,-1.528952,0.000245,
1310388754.425528,-7,-7,-1.533677,0.002632,
1310388754.653187,-7,-7,-1.536347,-0.001867,
1310388755.284629,-7,-7,-1.533615,0.001373,
1310388755.499738,-7,-7,-1.532374,0.005535,
1310388755.756358,-7,-7,-1.531096,0.007067,
1310388756.021210,-7,-7,-1.532069,0.003890,
1310388756.286177,-7,-7,-1.532972,0.001034,
1310388756.545183,-7,-7,-1.528952,0.000245,
1310388756.797321,-7,-7,-1.533677,0.002632,
1310388757.030166,-7,-7,-1.536347,-0.001867,
1310388757.688702,-7,-7,-1.532252,-0.002926,
1310388757.948951,-7,-7,-1.533525,0.000238,
1310388758.217269,-7,-7,-1.533715,0.001944,
1310388758.468214,-7,-7,-1.530883,0.004539,
1310388758.701526,-7,-7,-1.531736,-0.001228,
1310388758.937606,-7,-7,-1.528952,0.000245,
1310388759.202807,-7,-7,-1.533677,0.002632,
1310388759.429675,-7,-7,-1.536347,-0.001867,
1310388760.024890,-7,-7,-1.533615,0.001373,
1310388760.291032,-7,-7,-1.532374,0.005535,
1310388760.560871,-7,-7,-1.531096,0.007067,
1310388760.817625,-7,-7,-1.532069,0.003890,
1310388761.063396,-7,-7,-1.531736,-0.001228,
1310388761.294149,-7,-7,-1.528952,0.000245,
1310388761.542200,-7,-7,-1.533677,0.002632,
1310388761.780123,-7,-7,-1.536347,-0.001867,
1310388762.452931,-7,-7,-1.532252,-0.002926,
1310388762.685255,-7,-7,-1.533525,0.000238,
1310388762.955250,-7,-7,-1.533715,0.001944,
1310388763.187884,-7,-7,-1.530883,0.004539,
1310388763.402687,-7,-7,-1.531736,-0.001228,
1310388763.668723,-7,-7,-1.528952,0.000245,
1310388763.919575,-7,-7,-1.533677,0.002632,
1310388764.147438,-7,-7,-1.536347,-0.001867,
1310388764.797026,-7,-7,-1.533615,0.001373,
1310388765.059133,-7,-7,-1.533525,0.000238,
1310388765.320174,-7,-7,-1.533715,0.001944,
1310388765.570556,-7,-7,-1.530883,0.004539,
1310388765.771166,-7,-7,-1.531736,-0.001228,
1310388766.027016,-7,-7,-1.528952,0.000245,
1310388766.256981,-7,-7,-1.533677,0.002632,
1310388766.451870,-7,-7,-1.536347,-0.001867,
1310388767.130879,-7,-7,-1.533615,0.001373,
1310388767.402018,-7,-7,-1.532374,0.005535,
1310388767.653692,-7,-7,-1.531096,0.007067,
1310388767.869593,-7,-7,-1.530883,0.004539,
1310388768.152041,-7,-7,-1.532972,0.001034,
1310388768.394624,-7,-7,-1.528952,0.000245,
1310388768.639933,-7,-7,-1.533677,0.002632,
1310388768.864119,-7,-7,-1.536347,-0.001867,
1310388769.496985,-7,-7,-1.533615,0.001373,
1310388769.772229,-7,-7,-1.532374,0.005535,
1310388770.032589,-7,-7,-1.531096,0.007067,
1310388770.240624,-7,-7,-1.530883,0.004539,
1310388770.528167,-7,-7,-1.532972,0.001034,
1310388770.763269,-7,-7,-1.528952,0.000245,
1310388771.006378,-7,-7,-1.533677,0.002632,
1310388771.237303,-7,-7,-1.536347,-0.001867,
1310388771.863154,-7,-7,-1.533615,0.001373,
1310388772.149249,-7,-7,-1.532374,0.005535,
1310388772.427351,-7,-7,-1.531096,0.007067,
1310388772.658776,-7,-7,-1.530883,0.004539,
1310388772.911414,-7,-7,-1.531736,-0.001228,
1310388773.166934,-7,-7,-1.528952,0.000245,
1310388773.421394,-7,-7,-1.533677,0.002632,
1310388773.651413,-7,-7,-1.536347,-0.001867,
1310388774.252069,-7,-7,-1.533615,0.001373,
1310388774.525667,-7,-7,-1.533525,0.000238,
1310388774.794918,-7,-7,-1.531096,0.007067,
1310388775.043769,-7,-7,-1.530883,0.004539,
1310388775.286534,-7,-7,-1.531736,-0.001228,
1310388775.522442,-7,-7,-1.528952,0.000245,
1310388775.784839,-7,-7,-1.533677,0.002632,
1310388776.013635,-7,-7,-1.536347,-0.001867,
1310388776.687005,-7,-7,-1.532252,-0.002926,
1310388776.962470,-7,-7,-1.533839,0.001935,
1310388777.234545,-7,-7,-1.533715,0.001944,
1310388777.462342,-7,-7,-1.530883,0.004539,
1310388777.703336,-7,-7,-1.531736,-0.001228,
1310388777.983607,-7,-7,-1.528952,0.000245,
1310388778.219028,-7,-7,-1.536347,-0.001867,
1310388779.063790,-7,-7,-1.532252,-0.002926,
1310388779.299281,-7,-7,-1.533839,0.001935,
1310388779.568213,-7,-7,-1.533715,0.001944,
1310388779.818667,-7,-7,-1.530883,0.004539,
1310388780.070185,-7,-7,-1.531736,-0.001228,
1310388780.357613,-7,-7,-1.528952,0.000245,
1310388780.590884,-7,-7,-1.536347,-0.001867,
1310388781.424081,-7,-7,-1.532252,-0.002926,
1310388781.667411,-7,-7,-1.533525,0.000238,
1310388781.917622,-7,-7,-1.533715,0.001944,
1310388782.158566,-7,-7,-1.530883,0.004539,
1310388782.405692,-7,-7,-1.531736,-0.001228,
1310388782.636615,-7,-7,-1.528952,0.000245,
1310388782.886045,-7,-7,-1.533677,0.002632,
1310388783.116886,-7,-7,-1.536347,-0.001867,
1310388783.794562,-7,-7,-1.532252,-0.002926,
1310388784.088833,-7,-7,-1.533525,0.000238,
1310388784.364278,-7,-7,-1.533715,0.001944,
1310388784.623655,-7,-7,-1.530883,0.004539,
1310388784.879961,-7,-7,-1.530436,0.001228,
1310388785.130919,-7,-7,-1.532523,-0.006320,
1310388785.374549,-7,-7,-1.536347,-0.001867,
1310388786.178444,-7,-7,-1.532252,-0.002926,
1310388786.451544,-7,-7,-1.533839,0.001935,
1310388786.742834,-7,-7,-1.533715,0.001944,
1310388787.006838,-7,-7,-1.530883,0.004539,
1310388787.254271,-7,-7,-1.530436,0.001228,
1310388787.499032,-7,-7,-1.532523,-0.006320,
1310388787.738549,-7,-7,-1.536347,-0.001867,
1310388788.543292,-7,-7,-1.532252,-0.002926,
1310388788.817404,-7,-7,-1.533839,0.001935,
1310388789.131965,-7,-7,-1.533715,0.001944,
1310388789.384469,-7,-7,-1.532972,0.001034,
1310388789.620474,-7,-7,-1.530436,0.001228,
1310388789.876066,-7,-7,-1.532523,-0.006320,
1310388790.114629,-7,-7,-1.536347,-0.001867,
1310388790.905750,-7,-7,-1.532252,-0.002926,
1310388791.172166,-7,-7,-1.533839,0.001935,
1310388791.470163,-7,-7,-1.533715,0.001944,
1310388791.743311,-7,-7,-1.530883,0.004539,
1310388791.984966,-7,-7,-1.530436,0.001228,
1310388792.224803,-7,-7,-1.532523,-0.006320,
1310388792.465493,-7,-7,-1.536347,-0.001867,
1310388793.204175,-7,-7,-1.533615,0.001373,
1310388793.479985,-7,-7,-1.532374,0.005535,
1310388793.751840,-7,-7,-1.531096,0.007067,
1310388794.002134,-7,-7,-1.530883,0.004539,
1310388794.268389,-7,-7,-1.531736,-0.001228,
1310388794.555810,-7,-7,-1.528952,0.000245,
1310388794.792015,-7,-7,-1.536347,-0.001867,
1310388795.560661,-7,-7,-1.533615,0.001373,
1310388795.839668,-7,-7,-1.532374,0.005535,
1310388796.112670,-7,-7,-1.531096,0.007067,
1310388796.367303,-7,-7,-1.530883,0.004539,
1310388796.605371,-7,-7,-1.531736,-0.001228,
1310388796.854997,-7,-7,-1.528952,0.000245,
1310388797.116915,-7,-7,-1.533677,0.002632,
1310388797.348408,-7,-7,-1.536347,-0.001867,
1310388797.930131,-7,-7,-1.533615,0.001373,
1310388798.205552,-7,-7,-1.532374,0.005535,
1310388798.470756,-7,-7,-1.531096,0.007067,
1310388798.732688,-7,-7,-1.530883,0.004539,
1310388798.971365,-7,-7,-1.531736,-0.001228,
1310388799.205830,-7,-7,-1.528952,0.000245,
1310388799.497235,-7,-7,-1.533677,0.002632,
1310388799.725212,-7,-7,-1.536347,-0.001867,
1310388800.297262,-7,-7,-1.533615,0.001373,
1310388800.573845,-7,-7,-1.532374,0.005535,
1310388800.826290,-7,-7,-1.531096,0.007067,
1310388801.088237,-7,-7,-1.530883,0.004539,
1310388801.332502,-7,-7,-1.531736,-0.001228,
1310388801.565813,-7,-7,-1.528952,0.000245,
1310388801.814542,-7,-7,-1.533677,0.002632,
1310388802.042094,-7,-7,-1.536347,-0.001867,
1310388802.688954,-7,-7,-1.533615,0.001373,
1310388802.947419,-7,-7,-1.533525,0.000238,
1310388803.199667,-7,-7,-1.531096,0.007067,
1310388803.453665,-7,-7,-1.530883,0.004539,
1310388803.694172,-7,-7,-1.531736,-0.001228,
1310388803.925337,-7,-7,-1.528952,0.000245,
1310388804.174421,-7,-7,-1.533677,0.002632,
1310388804.404725,-7,-7,-1.536347,-0.001867,
1310388805.033442,-7,-7,-1.533615,0.001373,
1310388805.305938,-7,-7,-1.533525,0.000238,
1310388805.560358,-7,-7,-1.531096,0.007067,
1310388805.775557,-7,-7,-1.530883,0.004539,
1310388806.058902,-7,-7,-1.532972,0.001034,
1310388806.292037,-7,-7,-1.528952,0.000245,
1310388806.532569,-7,-7,-1.533677,0.002632,
1310388806.759487,-7,-7,-1.536347,-0.001867,
1310388807.421987,-7,-7,-1.533615,0.001373,
1310388807.687427,-7,-7,-1.533525,0.000238,
1310388807.954419,-7,-7,-1.533715,0.001944,
1310388808.206757,-7,-7,-1.530883,0.004539,
1310388808.437388,-7,-7,-1.531736,-0.001228,
1310388808.676999,-7,-7,-1.528952,0.000245,
1310388808.938823,-7,-7,-1.533677,0.002632,
1310388809.178002,-7,-7,-1.536347,-0.001867,
1310388809.772944,-7,-7,-1.533615,0.001373,
1310388810.049399,-7,-7,-1.533525,0.000238,
1310388810.309310,-7,-7,-1.531096,0.007067,
1310388810.566111,-7,-7,-1.530883,0.004539,
1310388810.807910,-7,-7,-1.531736,-0.001228,
1310388811.044340,-7,-7,-1.528952,0.000245,
1310388811.312162,-7,-7,-1.533677,0.002632,
1310388811.540538,-7,-7,-1.536347,-0.001867,
1310388812.205778,-7,-7,-1.532252,-0.002926,
1310388812.473765,-7,-7,-1.533839,0.001935,
1310388812.760484,-7,-7,-1.533715,0.001944,
1310388813.026935,-7,-7,-1.530883,0.004539,
1310388813.281574,-7,-7,-1.531736,-0.001228,
1310388813.513065,-7,-7,-1.532523,-0.006320,
1310388813.744799,-7,-7,-1.536347,-0.001867,
1310388814.585851,-7,-7,-1.532252,-0.002926,
1310388814.866900,-7,-7,-1.533839,0.001935,
1310388815.145239,-7,-7,-1.533715,0.001944,
1310388815.404753,-7,-7,-1.530883,0.004539,
1310388815.660744,-7,-7,-1.531736,-0.001228,
1310388815.891089,-7,-7,-1.532523,-0.006320,
1310388816.092000,-7,-7,-1.536347,-0.001867,
1310388816.890647,-7,-7,-1.533615,0.001373,
1310388817.104522,-7,-7,-1.532374,0.005535,
1310388817.340788,-7,-7,-1.534426,0.006249,
1310388817.602807,-7,-7,-1.533103,0.009294,
1310388817.850827,-7,-7,-1.532972,0.001034,
1310388818.124674,-7,-7,-1.530436,0.001228,
1310388818.366238,-7,-7,-1.533677,0.002632,
1310388818.593016,-7,-7,-1.536347,-0.001867,
1310388819.249065,-7,-7,-1.533615,0.001373,
1310388819.527488,-7,-7,-1.532374,0.005535,
1310388819.795651,-7,-7,-1.531096,0.007067,
1310388820.063813,-7,-7,-1.530883,0.004539,
1310388820.297625,-7,-7,-1.531736,-0.001228,
1310388820.532413,-7,-7,-1.528952,0.000245,
1310388820.796770,-7,-7,-1.533677,0.002632,
1310388821.029842,-7,-7,-1.536347,-0.001867,
1310388821.639403,-7,-7,-1.533615,0.001373,
1310388821.904949,-7,-7,-1.533525,0.000238,
1310388822.158773,-7,-7,-1.531096,0.007067,
1310388822.413432,-7,-7,-1.530883,0.004539,
1310388822.657286,-7,-7,-1.531736,-0.001228,
1310388822.897424,-7,-7,-1.528952,0.000245,
1310388823.158922,-7,-7,-1.533677,0.002632,
1310388823.389470,-7,-7,-1.536347,-0.001867,
1310388824.061993,-7,-7,-1.532252,-0.002926,
1310388824.332354,-7,-7,-1.533839,0.001935,
1310388824.613532,-7,-7,-1.533715,0.001944,
1310388824.878812,-7,-7,-1.530883,0.004539,
1310388825.152204,-7,-7,-1.531736,-0.001228,
1310388825.398567,-7,-7,-1.532523,-0.006320,
1310388825.643775,-7,-7,-1.536347,-0.001867,
1310388826.373271,-7,-7,-1.533615,0.001373,
1310388826.641307,-7,-7,-1.533525,0.000238,
1310388826.924397,-7,-7,-1.531096,0.007067,
1310388827.178604,-7,-7,-1.530883,0.004539,
1310388827.407340,-7,-7,-1.531736,-0.001228,
1310388827.637353,-7,-7,-1.528952,0.000245,
1310388827.877011,-7,-7,-1.533677,0.002632,
1310388828.106356,-7,-7,-1.536347,-0.001867,
1310388828.735399,-7,-7,-1.533615,0.001373,
1310388829.014367,-7,-7,-1.532374,0.005535,
1310388829.275467,-7,-7,-1.531096,0.007067,
1310388829.532946,-7,-7,-1.530883,0.004539,
1310388829.783439,-7,-7,-1.531736,-0.001228,
1310388830.027569,-7,-7,-1.528952,0.000245,
1310388830.321579,-7,-7,-1.533677,0.002632,
1310388830.557633,-7,-7,-1.536347,-0.001867,
1310388831.127178,-7,-7,-1.533615,0.001373,
1310388831.402692,-7,-7,-1.533525,0.000238,
1310388831.665479,-7,-7,-1.533715,0.001944,
1310388831.862340,-7,-7,-1.530883,0.004539,
1310388832.140133,-7,-7,-1.532972,0.001034,
1310388832.376640,-7,-7,-1.528952,0.000245,
1310388832.616843,-7,-7,-1.533677,0.002632,
1310388832.847274,-7,-7,-1.536347,-0.001867,
1310388833.498209,-7,-7,-1.533615,0.001373,
1310388833.777097,-7,-7,-1.533525,0.000238,
1310388834.046193,-7,-7,-1.533715,0.001944,
1310388834.296285,-7,-7,-1.530883,0.004539,
1310388834.533526,-7,-7,-1.531736,-0.001228,
1310388834.766125,-7,-7,-1.528952,0.000245,
1310388835.026754,-7,-7,-1.533677,0.002632,
1310388835.254764,-7,-7,-1.536347,-0.001867,
1310388835.857387,-7,-7,-1.533615,0.001373,
1310388836.135112,-7,-7,-1.532374,0.005535,
1310388836.404412,-7,-7,-1.531096,0.007067,
1310388836.663021,-7,-7,-1.530883,0.004539,
1310388836.903212,-7,-7,-1.531736,-0.001228,
1310388837.155128,-7,-7,-1.528952,0.000245,
1310388837.404315,-7,-7,-1.533677,0.002632,
1310388837.637551,-7,-7,-1.536347,-0.001867,
1310388838.304424,-7,-7,-1.532252,-0.002926,
1310388838.572337,-7,-7,-1.533839,0.001935,
1310388838.854992,-7,-7,-1.533715,0.001944,
1310388839.103875,-7,-7,-1.530883,0.004539,
1310388839.383977,-7,-7,-1.531736,-0.001228,
1310388839.635695,-7,-7,-1.532523,-0.006320,
1310388839.878451,-7,-7,-1.536347,-0.001867,
1310388840.684328,-7,-7,-1.532252,-0.002926,
1310388840.956549,-7,-7,-1.533839,0.001935,
1310388841.237567,-7,-7,-1.533715,0.001944,
1310388841.487597,-7,-7,-1.530883,0.004539,
1310388841.765177,-7,-7,-1.531736,-0.001228,
1310388841.996703,-7,-7,-1.532523,-0.006320,
1310388842.247983,-7,-7,-1.536347,-0.001867,
1310388842.992235,-7,-7,-1.533615,0.001373,
1310388843.259158,-7,-7,-1.532374,0.005535,
1310388843.537179,-7,-7,-1.531096,0.007067,
1310388843.791159,-7,-7,-1.530883,0.004539,
1310388844.034177,-7,-7,-1.531736,-0.001228,
1310388844.282453,-7,-7,-1.528952,0.000245,
1310388844.544161,-7,-7,-1.533677,0.002632,
1310388844.774111,-7,-7,-1.536347,-0.001867,
1310388845.352462,-7,-7,-1.533615,0.001373,
1310388845.646335,-7,-7,-1.532374,0.005535,
1310388845.913295,-7,-7,-1.531096,0.007067,
1310388846.163135,-7,-7,-1.530883,0.004539,
1310388846.403788,-7,-7,-1.531736,-0.001228,
1310388846.647387,-7,-7,-1.528952,0.000245,
1310388846.907773,-7,-7,-1.533677,0.002632,
1310388847.137459,-7,-7,-1.536347,-0.001867,
1310388847.802216,-7,-7,-1.532252,-0.002926,
1310388848.075809,-7,-7,-1.533839,0.001935,
1310388848.347873,-7,-7,-1.533715,0.001944,
1310388848.603441,-7,-7,-1.530883,0.004539,
1310388848.874695,-7,-7,-1.531736,-0.001228,
1310388849.107964,-7,-7,-1.532523,-0.006320,
1310388849.357531,-7,-7,-1.536347,-0.001867,
1310388850.119647,-7,-7,-1.533615,0.001373,
1310388850.392943,-7,-7,-1.533525,0.000238,
1310388850.686906,-7,-7,-1.531096,0.007067,
1310388850.928502,-7,-7,-1.530883,0.004539,
1310388851.165418,-7,-7,-1.531736,-0.001228,
1310388851.401143,-7,-7,-1.528952,0.000245,
1310388851.664484,-7,-7,-1.533677,0.002632,
1310388851.889303,-7,-7,-1.536347,-0.001867,
1310388852.556333,-7,-7,-1.532252,-0.002926,
1310388852.789453,-7,-7,-1.533839,0.001935,
1310388853.053866,-7,-7,-1.533715,0.001944,
1310388853.303582,-7,-7,-1.530883,0.004539,
1310388853.531428,-7,-7,-1.531736,-0.001228,
1310388853.784419,-7,-7,-1.528952,0.000245,
1310388854.044060,-7,-7,-1.533677,0.002632,
1310388854.271943,-7,-7,-1.536347,-0.001867,
1310388854.829345,-7,-7,-1.533615,0.001373,
1310388855.079530,-7,-7,-1.532374,0.005535,
1310388855.307591,-7,-7,-1.531096,0.007067,
1310388855.568341,-7,-7,-1.533103,0.009294,
1310388855.869623,-7,-7,-1.532972,0.001034,
1310388856.090880,-7,-7,-1.528952,0.000245,
1310388856.332116,-7,-7,-1.533677,0.002632,
1310388856.564885,-7,-7,-1.536347,-0.001867,
1310388857.219516,-7,-7,-1.533615,0.001373,
1310388857.496052,-7,-7,-1.532374,0.005535,
1310388857.759839,-7,-7,-1.531096,0.007067,
1310388858.018886,-7,-7,-1.530883,0.004539,
1310388858.258402,-7,-7,-1.531736,-0.001228,
1310388858.487037,-7,-7,-1.528952,0.000245,
1310388858.737468,-7,-7,-1.533677,0.002632,
1310388858.972060,-7,-7,-1.536347,-0.001867,
1310388859.594484,-7,-7,-1.533615,0.001373,
1310388859.859617,-7,-7,-1.533525,0.000238,
1310388860.125189,-7,-7,-1.531096,0.007067,
1310388860.380496,-7,-7,-1.530883,0.004539,
1310388860.589020,-7,-7,-1.531736,-0.001228,
1310388860.844210,-7,-7,-1.528952,0.000245,
1310388861.077819,-7,-7,-1.533677,0.002632,
1310388861.319506,-7,-7,-1.536347,-0.001867,
1310388861.964984,-7,-7,-1.533615,0.001373,
1310388862.244013,-7,-7,-1.533525,0.000238,
1310388862.518049,-7,-7,-1.533715,0.001944,
1310388862.769154,-7,-7,-1.530883,0.004539,
1310388863.005218,-7,-7,-1.531736,-0.001228,
1310388863.238727,-7,-7,-1.528952,0.000245,
1310388863.502225,-7,-7,-1.533677,0.002632,
1310388863.733607,-7,-7,-1.536347,-0.001867,
1310388864.398103,-7,-7,-1.532252,-0.002926,
1310388864.661711,-7,-7,-1.533839,0.001935,
1310388864.943663,-7,-7,-1.533715,0.001944,
1310388865.193068,-7,-7,-1.530883,0.004539,
1310388865.433841,-7,-7,-1.531736,-0.001228,
1310388865.695638,-7,-7,-1.528952,0.000245,
1310388865.955786,-7,-7,-1.536347,-0.001867,
1310388866.758331,-7,-7,-1.532252,-0.002926,
1310388867.002820,-7,-7,-1.533525,0.000238,
1310388867.258539,-7,-7,-1.533715,0.001944,
1310388867.509510,-7,-7,-1.530883,0.004539,
1310388867.751738,-7,-7,-1.531736,-0.001228,
1310388868.004729,-7,-7,-1.528952,0.000245,
1310388868.268222,-7,-7,-1.533677,0.002632,
1310388868.497435,-7,-7,-1.536347,-0.001867,
1310388869.150266,-7,-7,-1.532252,-0.002926,
1310388869.410961,-7,-7,-1.533839,0.001935,
1310388869.686937,-7,-7,-1.533715,0.001944,
1310388869.935125,-7,-7,-1.530883,0.004539,
1310388870.189203,-7,-7,-1.531736,-0.001228,
1310388870.448465,-7,-7,-1.528952,0.000245,
1310388870.681144,-7,-7,-1.536347,-0.001867,
1310388871.456760,-7,-7,-1.533615,0.001373,
1310388871.731719,-7,-7,-1.532374,0.005535,
1310388872.005574,-7,-7,-1.531096,0.007067,
1310388872.262136,-7,-7,-1.530883,0.004539,
1310388872.501600,-7,-7,-1.531736,-0.001228,
1310388872.744910,-7,-7,-1.528952,0.000245,
1310388873.006334,-7,-7,-1.533677,0.002632,
1310388873.240982,-7,-7,-1.536347,-0.001867,
1310388873.839161,-7,-7,-1.533615,0.001373,
1310388874.113033,-7,-7,-1.533525,0.000238,
1310388874.361746,-7,-7,-1.531096,0.007067,
1310388874.625943,-7,-7,-1.530883,0.004539,
1310388874.873079,-7,-7,-1.531736,-0.001228,
1310388875.113978,-7,-7,-1.528952,0.000245,
1310388875.372748,-7,-7,-1.533677,0.002632,
1310388875.601678,-7,-7,-1.536347,-0.001867,
1310388876.261685,-7,-7,-1.532252,-0.002926,
1310388876.504248,-7,-7,-1.533839,0.001935,
1310388876.777953,-7,-7,-1.533715,0.001944,
1310388877.026693,-7,-7,-1.530883,0.004539,
1310388877.259726,-7,-7,-1.531736,-0.001228,
1310388877.503898,-7,-7,-1.528952,0.000245,
1310388877.728565,-7,-7,-1.533677,0.002632,
1310388877.926879,-7,-7,-1.536347,-0.001867,
1310388878.570761,-7,-7,-1.533615,0.001373,
1310388878.803326,-7,-7,-1.532374,0.005535,
1310388879.083524,-7,-7,-1.531096,0.007067,
1310388879.336750,-7,-7,-1.533103,0.009294,
1310388879.553768,-7,-7,-1.532972,0.001034,
1310388879.833977,-7,-7,-1.530436,0.001228,
1310388880.070552,-7,-7,-1.533677,0.002632,
1310388880.300746,-7,-7,-1.536347,-0.001867,
1310388880.942445,-7,-7,-1.533615,0.001373,
1310388881.235977,-7,-7,-1.532374,0.005535,
1310388881.500612,-7,-7,-1.533715,0.001944,
1310388881.751865,-7,-7,-1.530883,0.004539,
1310388881.992130,-7,-7,-1.531736,-0.001228,
1310388882.225660,-7,-7,-1.528952,0.000245,
1310388882.479835,-7,-7,-1.533677,0.002632,
1310388882.712982,-7,-7,-1.536347,-0.001867,
1310388883.375224,-7,-7,-1.532252,-0.002926,
1310388883.616562,-7,-7,-1.533525,0.000238,
1310388883.871611,-7,-7,-1.531096,0.007067,
1310388884.127820,-7,-7,-1.530883,0.004539,
1310388884.357029,-7,-7,-1.531736,-0.001228,
1310388884.580065,-7,-7,-1.528952,0.000245,
1310388884.827617,-7,-7,-1.533677,0.002632,
1310388885.057776,-7,-7,-1.536347,-0.001867,
1310388885.700193,-7,-7,-1.533615,0.001373,
1310388885.971557,-7,-7,-1.533525,0.000238,
1310388886.228675,-7,-7,-1.531096,0.007067,
1310388886.487243,-7,-7,-1.530883,0.004539,
1310388886.728882,-7,-7,-1.531736,-0.001228,
1310388886.978667,-7,-7,-1.528952,0.000245,
1310388887.236048,-7,-7,-1.533677,0.002632,
1310388887.466125,-7,-7,-1.536347,-0.001867,
1310388888.052894,-7,-7,-1.533615,0.001373,
1310388888.337518,-7,-7,-1.533525,0.000238,
